playlist_id	owner_id	x_owner_group	streams	stream30s	dau	wau	mau	mau_previous_month	mau_both_months	users	skippers	owner_country	n_tracks	n_local_tracks	n_artists	n_albums	monthly_stream30s	monthly_owner_stream30s	genre_1	genre_2	genre_3	mood_1	mood_2	mood_3	tokens	x_estimated_revenue_usd	x_ratio_streams_above_30s_threshold	x_retention_rate_m	x_ratio_skippers_d	x_projected_engaging_time_in_min	x_projected_engaging_time_in_hour	x_projected_engaging_time_in_day	x_mininum_engaing_time_per_user	x_playlist_type_by_artist	x_playlist_type_by_album	x_playlist_type_by_artist_by_album
0I6ViNFVWmTcmhPqIYkzsj	a371e3c5d43a91f41c03b13d15d551ea	non-spotify	2551	1578	124	682	1845	1403	347	3976	89	US	553	0	362	444	43724	83	punk	alternative	rock	urgent	empowering	defiant	poppunk	11.046	0.6186	0.2473	0.0224	1935.50	32.26	1.34	0.20	various_artist	various_album	various_artist_various_album
0OGjalW4lKiVH7CS02veW4	1fcd4d4ebe306b1b7d565483ad88e565	non-spotify	2023	1566	175	848	1699	1536	958	2440	49	US	18	0	18	18	58563	3	indie rock	alternative	pop	defiant	yearning	empowering	alt, nation, alt, current	10.962	0.7741	0.6237	0.0201	63.00	1.05	0.04	0.32	various_artist	various_album	various_artist_various_album
1YPpvKPxBFIr3jfnx7h2HY	7a7f15cca38a54ac632b4b951d9b8c4d	non-spotify	1899	1566	82	411	1329	1118	159	2465	23	US	405	0	43	16	39888	65	latin	other	rock	romantic	sophisticated	lively	bukis, bronco	10.962	0.8246	0.1422	0.0093	1417.50	23.63	0.98	0.32	various_artist	various_album	various_artist_various_album
67bvTo0gaTP0tz39X0BC4x	2f0df4de2e21ca299886cc40c2385d8b	non-spotify	2060	1545	91	378	1090	982	262	2251	34	US	134	0	5	20	47587	0	electronica	soundtrack	pop	excited	energizing	upbeat	nightcore	10.815	0.7500	0.2668	0.0151	469.00	7.82	0.33	0.34	various_artist	various_album	various_artist_various_album
1SrQGCOrhfJ7aeZqbPbTKG	75d8664746bfe7bc443fd8f3c6b872b2	non-spotify	1935	1538	97	450	1059	1042	344	2100	38	US	692	0	1	1	52414	1	rap	r&b	electronica	sensual	cool	melancholy	nujabes, dj, okawari, dj, ezasscul, dj, sorama, kondor, kero, one, blazo, taku, cyne, jazz, hip, hop	10.766	0.7948	0.3301	0.0181	2422.00	40.37	1.68	0.37	single_artist	single_album	single_artist_single_album
25ep5AP294YoreIpbsFyeS	96eb32db4ff1f23212b6e5875fd0ea01	non-spotify	2965	1533	196	1074	2989	2354	318	7058	177	US	67	0	55	54	40490	28	r&b	pop	rap	sensual	energizing	sophisticated	slow, jamz	10.731	0.5170	0.1351	0.0251	234.50	3.91	0.16	0.11	various_artist	various_album	various_artist_various_album
6mMzgHhZG7NoFjjTLLKlF5	spotify	spotify	1999	1533	160	918	3636	2263	285	9244	99	US	44	0	38	42	47666	0	pop	indie rock	country & folk	melancholy	sophisticated	sentimental	said, said	10.731	0.7669	0.1259	0.0107	154.00	2.57	0.11	0.08	various_artist	various_album	various_artist_various_album
3t2tF1OxsJig6I8ECunD2a	spotify	spotify	2025	1531	177	1025	5681	10741	710	25613	164	US	49	0	48	49	54910	1	country & folk	rock	indie rock	brooding	gritty	upbeat	other	10.717	0.7560	0.0661	0.0064	171.50	2.86	0.12	0.03	various_artist	various_album	various_artist_various_album
0A9m66m3BDyrnwVu5IvDGG	e690b0ff34da4ededae9de710a92d812	non-spotify	1879	1526	93	440	1291	1183	202	2478	29	US	193	58	25	46	43835	82	latin	religious	pop	empowering	sophisticated	yearning	musica, cristiana	10.682	0.8121	0.1708	0.0117	675.50	11.26	0.47	0.31	various_artist	various_album	various_artist_various_album
1h5ojikWVCSpYGoEbhDCgG	d75ffed17f41f8c54c86df433ce186e6	non-spotify	1874	1514	115	730	2306	2037	496	4503	51	US	417	0	195	290	80103	1	religious	pop	rock	empowering	upbeat	yearning	contemporary, christian, music	10.598	0.8079	0.2435	0.0113	1459.50	24.33	1.01	0.17	various_artist	various_album	various_artist_various_album
16UpeQf789oLnei1uGTEhr	4af0db8cfb9bf445e3e26e6e3da16710	non-spotify	1645	1509	58	295	957	787	208	1903	22	US	918	0	345	394	44028	27	indie rock	alternative	pop	melancholy	yearning	brooding	hipster, coffee, shop, chill	10.563	0.9173	0.2643	0.0116	3213.00	53.55	2.23	0.40	various_artist	various_album	various_artist_various_album
3MWy2uthNawJWMwRofIk3X	93fc138fb0d993d957da337e4aa2bf3c	non-spotify	1511	1508	5	12	13	4	4	13	0	US	155	0	6	9	33111	1488	other	other	other	other	other	other	good, songs	10.556	0.9980	1.0000	0.0000	542.50	9.04	0.38	58.00	various_artist	various_album	various_artist_various_album
1h2hs2vZY0FAQ7ssWoivMn	4a9fe42b6c21a99ab09ef751e8c4e986	non-spotify	2107	1500	135	655	1578	1589	624	2924	57	US	92	0	46	46	59258	16	religious	pop	rock	upbeat	excited	empowering	best, christian, songs, wow, featuring, believe, newsboys	10.500	0.7119	0.3927	0.0195	322.00	5.37	0.22	0.26	various_artist	various_album	various_artist_various_album
25mc9Q5pbluFvF9EGnMe0H	51d28c9d6061bab72e22b18ea9986f53	non-spotify	1972	1498	85	363	916	922	348	1763	31	US	1140	322	286	292	46016	77	dance & house	electronica	pop	excited	aggressive	energizing	melodic, dubstep	10.486	0.7596	0.3774	0.0176	3990.00	66.50	2.77	0.42	various_artist	various_album	various_artist_various_album
4b5kVENvSJxeINUfYwc0el	9e26278b3caee97f8718d4cf7353338b	non-spotify	1496	1492	6	12	13	1	1	13	0	US	113	0	6	9	23559	751	other	other	other	other	other	other	cindys, playlist	10.444	0.9973	1.0000	0.0000	395.50	6.59	0.27	57.38	various_artist	various_album	various_artist_various_album
4iL2ZX9HMrYs8nQqR4w3Gb	5f06a446d624de1ebc7fd86885b54f40	non-spotify	4315	1492	175	953	2734	2202	267	6574	168	US	569	0	229	301	32079	6	indie rock	alternative	rock	brooding	urgent	empowering	alternative	10.444	0.3458	0.1213	0.0256	1991.50	33.19	1.38	0.11	various_artist	various_album	various_artist_various_album
5y8TqY7MtcgrxSa7Rb57Ya	cb305f632c793f009882083e9e75f5b0	non-spotify	3001	1490	197	1188	3787	2684	269	9428	225	US	181	0	10	8	47192	1	soundtrack	classical	easy listening	serious	peaceful	romantic	relive, harry	10.430	0.4965	0.1002	0.0239	633.50	10.56	0.44	0.08	various_artist	various_album	various_artist_various_album
4RZu2A1PNidbB2L40mnHKc	296c3591a56e8855fe8334c152993650	non-spotify	2179	1486	96	463	1392	1233	247	2565	31	US	297	0	50	58	43522	1	latin	traditional	jazz	romantic	yearning	sophisticated	other	10.402	0.6820	0.2003	0.0121	1039.50	17.33	0.72	0.29	various_artist	various_album	various_artist_various_album
74NBCD6Eu550xnn5a5QB4O	50dc879e66b710d85750fc528daf1ada	non-spotify	3917	1486	164	1056	3543	3218	442	7979	133	US	294	3	228	263	58971	1540	pop	country & folk	rock	empowering	yearning	sophisticated	love, songs	10.402	0.3794	0.1374	0.0167	1029.00	17.15	0.71	0.09	various_artist	various_album	various_artist_various_album
1BZf5j7y6DS7a5ypG6p7VT	3c293471e4c022baf38a42573608c8c9	non-spotify	6250	1484	194	1086	3498	3084	479	7862	163	US	186	0	145	162	43165	277	latin	rap	pop	energizing	defiant	excited	zumba	10.388	0.2374	0.1553	0.0207	651.00	10.85	0.45	0.09	various_artist	various_album	various_artist_various_album
2L7NwFJAvZByTuXe5zfgP1	1e4ec9d3fe7cdc6cd70dc357e65da7f0	non-spotify	2880	1475	119	598	1679	2057	589	3529	49	US	165	0	143	153	63667	0	indie rock	alternative	r&b	melancholy	sensual	brooding	seasons	10.325	0.5122	0.2863	0.0139	577.50	9.63	0.40	0.21	various_artist	various_album	various_artist_various_album
5SgJR30RfzR5hO21TsQhBp	b6e643911f765f20efd004c5acdc2d85	non-spotify	1807	1469	95	560	1475	1264	455	2834	44	US	507	1	376	440	71669	172	electronica	dance & house	indie rock	sensual	energizing	brooding	coding, programming, hacking, slashing, tracks, listen, writing, code	10.283	0.8129	0.3600	0.0155	1774.50	29.58	1.23	0.26	various_artist	various_album	various_artist_various_album
2AqOpG6VZ28GmAVlZfZHpU	5240173fd9546b539de49f667ed7d9b3	non-spotify	3054	1466	120	736	2285	1969	371	4514	79	US	503	0	210	105	50442	67	pop	soundtrack	rock	sophisticated	romantic	empowering	best, modern, capella	10.262	0.4800	0.1884	0.0175	1760.50	29.34	1.22	0.16	various_artist	various_album	various_artist_various_album
6Xhb55qo0K9xd5WrR1m7wa	ac32c8e67bb64c5e9402a41bfbdd02dc	non-spotify	1631	1461	85	370	1112	1078	316	2305	40	US	239	1	89	96	42899	0	jazz	pop	traditional	sophisticated	tender	melancholy	french, jazz	10.227	0.8958	0.2931	0.0174	836.50	13.94	0.58	0.32	various_artist	various_album	various_artist_various_album
6uJzBzJ8h8Fk1yA50oM1Ec	8c6a1e8bcb7b7882115cf876e6c6ea6c	non-spotify	3965	1456	202	890	2194	1488	205	5615	235	US	155	1	125	121	23357	0	latin	rap	dance & house	excited	energizing	fiery	ultimate, latin, party	10.192	0.3672	0.1378	0.0419	542.50	9.04	0.38	0.13	various_artist	various_album	various_artist_various_album
4FzLms9h928aX5UaHgoXHv	cb305f632c793f009882083e9e75f5b0	non-spotify	2993	1452	218	1756	10068	1356	423	14390	231	US	68	0	62	64	139232	42	indie rock	alternative	pop	defiant	energizing	urgent	artists, watch, updated, hoodie, knife	10.164	0.4851	0.3119	0.0161	238.00	3.97	0.17	0.05	various_artist	various_album	various_artist_various_album
13wKHSPFZZMQ6ddthzFhIt	64fb99b740618271f969b7b5d304549e	non-spotify	1523	1449	43	202	648	585	73	1513	17	US	226	0	3	4	36381	3306	children's	new age	pop	romantic	tender	melancholy	baby, lullaby, baby, lullabies, sleep, relaxing, baby, natural, sleep, newborn, baby, lullabies	10.143	0.9514	0.1248	0.0112	791.00	13.18	0.55	0.48	various_artist	various_album	various_artist_various_album
6uk5ayTsXvzk8RQcAUHQLb	spotify	spotify	2016	1437	153	865	5223	7453	608	16393	121	US	42	0	37	41	59797	0	indie rock	alternative	rock	urgent	brooding	rowdy	indie, rock, cleanup	10.059	0.7128	0.0816	0.0074	147.00	2.45	0.10	0.04	various_artist	various_album	various_artist_various_album
5BmsNN8WX40KZOQXBeaTB0	644b8337cdde0b37fe84f0cca7b9cf9d	non-spotify	2297	1430	78	323	827	790	255	1694	39	US	1059	1	513	717	47802	451	metal	alternative	rock	defiant	urgent	aggressive	best, hard, rock, playlist	10.010	0.6226	0.3228	0.0230	3706.50	61.78	2.57	0.42	various_artist	various_album	various_artist_various_album
6hBBSH0SJHnLVdR70oRumn	2e7772758b95c2b40df12c86908a8a22	non-spotify	2148	1421	106	427	1194	1084	274	2196	34	US	291	36	46	55	46896	79	latin	traditional	country & folk	rowdy	yearning	romantic	sertanejo	9.947	0.6615	0.2528	0.0155	1018.50	16.98	0.71	0.32	various_artist	various_album	various_artist_various_album
3fg2nqcS3UBrNG8kSDnxVc	7bc069c1b168845cfb7228a293a78326	non-spotify	2331	1412	145	757	1964	1138	123	4234	104	US	31	0	30	27	19226	3	country & folk	pop	rock	yearning	upbeat	romantic	cma, awards, nominees	9.884	0.6057	0.1081	0.0246	108.50	1.81	0.08	0.17	various_artist	various_album	various_artist_various_album
6AkGB1DtlYpyYm2QdH9uHB	beb26508837ef53a4048c3cba51dbeb6	non-spotify	3185	1412	189	885	2511	2287	654	6041	163	US	522	0	230	245	48626	20	dance & house	electronica	pop	energizing	aggressive	excited	deep, house, tech, house, warehouse, probz, storm, queen, look, right, flosstradamus	9.884	0.4433	0.2860	0.0270	1827.00	30.45	1.27	0.12	various_artist	various_album	various_artist_various_album
5QxFfiBJ4GjbUUiGiEjq3u	spotify	spotify	2113	1390	232	1691	7219	7980	716	22187	184	US	29	0	25	26	62057	0	soundtrack	classical	traditional	romantic	serious	peaceful	cinematic	9.730	0.6578	0.0897	0.0083	101.50	1.69	0.07	0.03	various_artist	various_album	various_artist_various_album
06htPF0FOH8GRhnd6V0McB	spotify	spotify	2126	1384	204	1650	6987	10211	793	27462	212	US	34	0	18	22	61016	0	new age	alternative	electronica	other	peaceful	sensual	meditate, sounds, nature	9.688	0.6510	0.0777	0.0077	119.00	1.98	0.08	0.03	various_artist	various_album	various_artist_various_album
7CyyLHw9kox8vdQGlKuiKO	dfdd5cc7c29002d2736c6b7a5b9b4315	non-spotify	1773	1381	117	564	1939	2476	614	5135	82	US	36	0	32	33	47711	2	pop	indie rock	alternative	empowering	melancholy	peaceful	tyler, chill	9.667	0.7789	0.2480	0.0160	126.00	2.10	0.09	0.13	various_artist	various_album	various_artist_various_album
3bgpkY09FnCXyFXvtScxNe	408dcff0923a26ed287e9e92c97ce71a	non-spotify	1596	1380	91	380	1252	1080	185	2352	18	US	56	0	9	12	29057	10	latin	jazz	other	lively	cool	upbeat	banda, recodo, julio, preciado	9.660	0.8647	0.1713	0.0077	196.00	3.27	0.14	0.29	various_artist	various_album	various_artist_various_album
6W1CAiAAOvwwh59p4d4xAT	31e9e8c8ca5853bf9efa1e5a7b76820a	non-spotify	1759	1375	75	342	1039	903	184	1934	23	US	173	0	68	88	38121	2	pop	rock	traditional	empowering	sophisticated	romantic	tagalog, love, songs	9.625	0.7817	0.2038	0.0119	605.50	10.09	0.42	0.36	various_artist	various_album	various_artist_various_album
1o0OGcUCDSo1dWy15dvXLH	de7cc3ca69ae0ba8ae60244e9706f68e	non-spotify	2213	1374	105	437	1337	1235	243	2569	39	US	211	0	85	91	39628	0	latin	alternative	rock	yearning	rowdy	urgent	brazilian, nacional, brasileiro	9.618	0.6209	0.1968	0.0152	738.50	12.31	0.51	0.27	various_artist	various_album	various_artist_various_album
7GAZCaFbNIz2oWwzng4WWy	5c2ec451a9e9d22832e44d1212b926c3	non-spotify	1377	1374	6	11	12	5	5	12	0	US	168	0	6	9	35943	1455	other	other	other	other	other	other	other	9.618	0.9978	1.0000	0.0000	588.00	9.80	0.41	57.25	various_artist	various_album	various_artist_various_album
5rEofD66q2UoKAuS6Y8JJu	spotify	spotify	1975	1373	158	1502	4170	1197	104	7927	138	US	40	0	36	37	52202	0	rock	alternative	r&b	rowdy	brooding	defiant	retro, roots	9.611	0.6952	0.0869	0.0174	140.00	2.33	0.10	0.09	various_artist	various_album	various_artist_various_album
4N8rVomP1kh843QuzNDljE	d0db9ecb234e30352272536429cdac99	non-spotify	1698	1372	87	655	2305	2183	392	4837	36	US	763	1	141	207	62634	0	soundtrack	jazz	electronica	tender	peaceful	romantic	reading, music	9.604	0.8080	0.1796	0.0074	2670.50	44.51	1.85	0.14	various_artist	various_album	various_artist_various_album
2jzir7QglohW9AyUlp1IRw	68ef230feb7010e62daa593da196ea2f	non-spotify	1659	1367	109	694	1711	1465	587	2897	33	US	94	0	47	52	57787	10	religious	indie rock	country & folk	empowering	yearning	sentimental	hymns, hipsters	9.569	0.8240	0.4007	0.0114	329.00	5.48	0.23	0.24	various_artist	various_album	various_artist_various_album
3LO1LFlfkClcbyycrZSkp6	f632f81f2897a1ddda62022d21db7afc	non-spotify	4912	1364	236	925	2509	1676	159	6446	278	US	188	0	164	161	19724	1	rap	r&b	alternative	defiant	sensual	energizing	house	9.548	0.2777	0.0949	0.0431	658.00	10.97	0.46	0.11	various_artist	various_album	various_artist_various_album
6DYeCi1nakVbApR588l1WU	3b67e69901187a6860a5fac815161962	non-spotify	1772	1357	178	1166	4454	4317	423	13031	181	US	786	0	324	457	52235	153	electronica	new age	soundtrack	sensual	somber	brooding	meditation	9.499	0.7658	0.0980	0.0139	2751.00	45.85	1.91	0.05	various_artist	various_album	various_artist_various_album
08z8rUoENkLK1EcqEyh5ti	0651e81b48c2ab90c60be91908844c86	non-spotify	2714	1351	133	515	1657	1661	276	3821	74	US	156	0	101	86	29335	49	latin	rap	r&b	energizing	defiant	fiery	travesuras, ghetto	9.457	0.4978	0.1662	0.0194	546.00	9.10	0.38	0.18	various_artist	various_album	various_artist_various_album
4yZiL0bSucvg2tp4D6KebN	96af2b967ace58f92102f091376c7280	non-spotify	2367	1348	99	444	1440	1323	182	2912	40	US	155	0	86	96	36383	13	latin	pop	children's	excited	urgent	empowering	rock, pop, espau00f1ol	9.436	0.5695	0.1376	0.0137	542.50	9.04	0.38	0.23	various_artist	various_album	various_artist_various_album
1bhJ6CFslRHtg6NrzQgh9B	spotify	spotify	1999	1339	164	983	5177	5751	818	15455	156	US	83	0	58	78	56250	0	indie rock	rock	alternative	yearning	brooding	urgent	modern, psychedelia	9.373	0.6698	0.1422	0.0101	290.50	4.84	0.20	0.04	various_artist	various_album	various_artist_various_album
1sCn06IagZVi4j1CP4f0W2	62f662c904746816d95c3b5b1589380d	non-spotify	1339	1336	4	10	10	0	0	10	0	US	168	0	1	1	14275	1212	other	other	other	other	other	other	bitchlist	9.352	0.9978	0.0000	0.0000	588.00	9.80	0.41	66.80	single_artist	single_album	single_artist_single_album
2sNxmJulfckukdLi6ncsIM	6f56a33fa8d5040322833f7afc6ac37f	non-spotify	3926	1332	247	1691	4371	2949	296	10419	279	US	238	0	164	180	29810	23	pop	r&b	alternative	energizing	sensual	excited	hate, men	9.324	0.3393	0.1004	0.0268	833.00	13.88	0.58	0.06	various_artist	various_album	various_artist_various_album
19T5BnkWAe5RLnocOGGV2v	b841daede753a62acab272a16491e248	non-spotify	1919	1329	89	505	1669	1515	255	3214	27	US	625	1	188	167	47802	122	latin	pop	soundtrack	sophisticated	romantic	empowering	rio, banderas, david, kalimba, sandra, echeverria, samo, leonel, noel, schajris, jencarlos, canela	9.303	0.6925	0.1683	0.0084	2187.50	36.46	1.52	0.21	various_artist	various_album	various_artist_various_album
2OKiMGELfIpIaz2KHymtGX	200dba47cce74410a55e8e0d1ffe61e1	non-spotify	2145	1324	69	295	782	681	205	1423	22	US	288	0	149	210	47119	927	metal	alternative	rock	defiant	urgent	aggressive	etc	9.268	0.6172	0.3010	0.0155	1008.00	16.80	0.70	0.47	various_artist	various_album	various_artist_various_album
3Jlo5JoAA9pMUQfhLaLG5u	spotify	spotify	2185	1324	255	1333	6635	1722	163	14160	321	US	65	0	65	63	50115	0	alternative	indie rock	pop	melancholy	sophisticated	sentimental	darker, days	9.268	0.6059	0.0947	0.0227	227.50	3.79	0.16	0.05	various_artist	various_album	various_artist_various_album
5xesz53IPj10vgnDfZymZO	98c47041363445032fee606a542cd9fa	non-spotify	1616	1317	79	412	1172	1033	232	2193	24	US	156	0	17	12	42191	1	pop	rock	country & folk	gritty	yearning	empowering	jack, mayer	9.219	0.8150	0.2246	0.0109	546.00	9.10	0.38	0.30	various_artist	various_album	various_artist_various_album
2ibRIwOlHWxYt6Lzvw7HyB	d60f660293d539c410ac2559a20416dc	non-spotify	1776	1316	172	1268	3966	3265	511	8360	100	US	59	1	45	50	49380	0	religious	pop	country & folk	stirring	energizing	rowdy	church	9.212	0.7410	0.1565	0.0120	206.50	3.44	0.14	0.08	various_artist	various_album	various_artist_various_album
25oqryEK6aL1pgVrV0byCD	0ce680ac817172d992892a9a64735d67	non-spotify	3335	1314	129	447	746	251	79	1180	40	US	330	0	99	98	21120	34	dance & house	electronica	indie rock	excited	aggressive	urgent	forza, horizon, soundtrack	9.198	0.3940	0.3147	0.0339	1155.00	19.25	0.80	0.56	various_artist	various_album	various_artist_various_album
2DjYn0GddEtA8C10Y6TLoQ	ebde81162e11a1b95a1ea0e234dabb55	non-spotify	2055	1309	89	428	958	686	200	1782	41	US	242	0	111	112	28317	14	alternative	country & folk	indie rock	defiant	urgent	yearning	walking, dead, playlist	9.163	0.6370	0.2915	0.0230	847.00	14.12	0.59	0.37	various_artist	various_album	various_artist_various_album
170itN0FOdTetNbaqA126g	077f0e304f2a4621e75d640318f47888	non-spotify	1301	1299	5	10	11	6	6	11	0	US	155	0	6	9	35213	1584	other	other	other	other	other	other	music	9.093	0.9985	1.0000	0.0000	542.50	9.04	0.38	59.05	various_artist	various_album	various_artist_various_album
11PIHeGwus4puuiAH3Tss4	749c39dc0d5f7c263f992b8adbb3a678	non-spotify	1553	1277	75	366	1189	1076	154	2333	25	US	123	4	48	24	28996	144	latin	other	other	lively	romantic	cool	arrolladora, banda, limu00f3n	8.939	0.8223	0.1431	0.0107	430.50	7.18	0.30	0.27	various_artist	various_album	various_artist_various_album
5OydwiNI7DAAibS5vb1zii	5ec312b16bf0154ffec20d983eb11f96	non-spotify	1278	1276	4	7	9	1	1	9	0	US	168	0	6	9	14147	1267	other	other	other	other	other	other	rubys	8.932	0.9984	1.0000	0.0000	588.00	9.80	0.41	70.89	various_artist	various_album	various_artist_various_album
3dPHWfYO3veKpIpmYKNb2c	spotify	spotify	2001	1276	215	1128	6553	9208	767	23214	229	US	22	0	22	22	50224	0	rock	alternative	metal	urgent	defiant	aggressive	head, bangers	8.932	0.6377	0.0833	0.0099	77.00	1.28	0.05	0.03	various_artist	various_album	various_artist_various_album
5F8UEjoTO6QvtTmAQAqdw4	f823763ea41bb727d6232da833fa93a5	non-spotify	6572	1275	178	858	2175	1533	225	5115	212	US	495	12	390	369	27906	70	pop	rap	r&b	energizing	defiant	sensual	late	8.925	0.1940	0.1468	0.0414	1732.50	28.88	1.20	0.12	various_artist	various_album	various_artist_various_album
2keMwoE0eukmT19ncVEMI5	spotify	spotify	1617	1271	79	376	1419	1312	316	3026	35	US	59	0	57	59	38076	0	pop	rock	alternative	sentimental	empowering	romantic	acousticness	8.897	0.7860	0.2409	0.0116	206.50	3.44	0.14	0.21	various_artist	various_album	various_artist_various_album
3zEZeKytEHcNekBbRkaD9S	d42b0bb7c459338bf6f6e1ae5a93de9d	non-spotify	1924	1265	87	463	1537	1288	175	3557	57	US	122	0	79	95	32097	3	pop	punk	indie rock	empowering	yearning	sophisticated	slow, sad, songs	8.855	0.6575	0.1359	0.0160	427.00	7.12	0.30	0.18	various_artist	various_album	various_artist_various_album
4FL6dxPyue903rVUu3MtlC	bdab36c0e3f54061edc3c220d92e978e	non-spotify	2930	1263	234	1329	3983	3081	573	9928	191	US	59	0	54	57	36447	0	dance & house	pop	latin	energizing	excited	sensual	game	8.841	0.4311	0.1860	0.0192	206.50	3.44	0.14	0.06	various_artist	various_album	various_artist_various_album
39R84xr24o2PRuwxduW3km	spotify	spotify	1570	1262	141	777	2917	2079	275	6426	83	US	41	0	37	39	31800	0	country & folk	rock	indie rock	lively	gritty	easygoing	appalachia, rising	8.834	0.8038	0.1323	0.0129	143.50	2.39	0.10	0.10	various_artist	various_album	various_artist_various_album
53pvKvi3QnLlNsc92DAdti	77aba4f5e02e6f28ba4b8c79369568f3	non-spotify	2584	1260	129	648	2313	2242	323	5627	102	US	161	0	145	142	38136	0	latin	dance & house	pop	excited	energizing	urgent	spanish, verano, reggaeton	8.820	0.4876	0.1441	0.0181	563.50	9.39	0.39	0.11	various_artist	various_album	various_artist_various_album
3606m0qHxwezrgZhZTnLEF	f296f03b8903cb272721deefcf30d2cf	non-spotify	2021	1256	109	857	2741	2129	665	5456	69	US	99	1	76	87	66512	3	rock	indie rock	pop	yearning	empowering	upbeat	study	8.792	0.6215	0.3124	0.0126	346.50	5.78	0.24	0.12	various_artist	various_album	various_artist_various_album
4FiWWeMTZTAvTzzkcDwUeV	9b0d5b75b0aa46d45b26cdea36a1c11e	non-spotify	3977	1253	179	609	1823	1580	329	4102	133	US	772	0	672	599	25815	207	rap	r&b	pop	defiant	energizing	sensual	turn, thot, hip, rap	8.771	0.3151	0.2082	0.0324	2702.00	45.03	1.88	0.15	various_artist	various_album	various_artist_various_album
3KdyOV7M0G16NnHlaVbwig	35cf1a36e10e6c59037879303c58411d	non-spotify	1243	1243	4	13	14	7	7	15	0	US	113	0	6	9	38712	2106	other	other	other	other	other	other	carol	8.701	1.0000	1.0000	0.0000	395.50	6.59	0.27	41.43	various_artist	various_album	various_artist_various_album
4Ch4BU5dv3wUoqNrXXltBW	041fa1ceb96016da6381f7cd62053bac	non-spotify	1686	1242	95	420	1254	1178	183	2639	42	US	45	0	15	7	28018	0	traditional	latin	r&b	romantic	yearning	upbeat	top, bachata	8.694	0.7367	0.1553	0.0159	157.50	2.63	0.11	0.24	various_artist	various_album	various_artist_various_album
0lOtB1wMoW19P15uOYlTDK	6feb4096a610d208a608fa2e59407731	non-spotify	1605	1234	99	493	1779	2667	510	4483	38	US	100	0	57	71	42875	21	indie rock	alternative	rock	yearning	excited	urgent	top, indie, tracks, spotify	8.638	0.7688	0.1912	0.0085	350.00	5.83	0.24	0.14	various_artist	various_album	various_artist_various_album
1N5XTQWkrhkqIWxL7GsZOv	6f9904f702938721865e9330f6bc3cf5	non-spotify	2073	1229	107	577	1993	1900	322	3953	50	US	2072	0	276	142	45124	93	rock	pop	alternative	empowering	yearning	romantic	parokya, edgar	8.603	0.5929	0.1695	0.0126	7252.00	120.87	5.04	0.16	various_artist	various_album	various_artist_various_album
7qll0ZeCoXXnF8a7dHbdU6	4056efd7b63d31d3e35f9589bf19b9a6	non-spotify	2895	1224	171	709	2037	2305	784	4389	119	US	267	1	231	223	38092	11	rap	r&b	pop	defiant	energizing	cool	ratchet, hip, hop	8.568	0.4228	0.3401	0.0271	934.50	15.58	0.65	0.14	various_artist	various_album	various_artist_various_album
38RPgqKf7LZO5Hr2Z40id6	spotify	spotify	1740	1215	222	894	2633	265	37	4078	176	US	114	0	48	51	20036	3	country & folk	traditional	other	lively	easygoing	stirring	irish, folk, jigs, reels	8.505	0.6983	0.1396	0.0432	399.00	6.65	0.28	0.15	various_artist	various_album	various_artist_various_album
2B64RN7KJte5x6iXgg02tv	spotify	spotify	1868	1212	190	1469	6830	8732	1021	23658	168	US	22	0	22	22	64862	0	electronica	indie rock	pop	sensual	yearning	gritty	yoga, vinyasa, flow	8.484	0.6488	0.1169	0.0071	77.00	1.28	0.05	0.03	various_artist	various_album	various_artist_various_album
6PqWc4EpjJcKw1EdfpUbYL	79bf103cba84d58fd6789901198be8a2	non-spotify	1447	1212	87	520	1397	1243	308	2648	25	US	321	0	120	104	49254	3492	religious	pop	rock	empowering	upbeat	yearning	praise, worship	8.484	0.8376	0.2478	0.0094	1123.50	18.73	0.78	0.23	various_artist	various_album	various_artist_various_album
4EHtGx9mTBebCASpoYL6in	783d2dbe59ebcdc86b48c52eea63f02a	non-spotify	2152	1208	120	591	1895	2146	386	4339	64	US	154	0	120	122	33225	16	rock	pop	alternative	empowering	yearning	upbeat	summer, hits	8.456	0.5613	0.1799	0.0147	539.00	8.98	0.37	0.14	various_artist	various_album	various_artist_various_album
6bUIofrj5PWNIeb67DbUqf	375fda7b52f06916994449c73e45e133	non-spotify	1921	1208	102	703	1908	1626	418	4536	94	US	2646	12	1800	2206	51999	94	indie rock	alternative	electronica	excited	yearning	urgent	work	8.456	0.6288	0.2571	0.0207	9261.00	154.35	6.43	0.13	various_artist	various_album	various_artist_various_album
2YeTayi1JtRFJRNlWbXc3W	34b6166699d1ce3eb0170122f0da2fae	non-spotify	1864	1202	76	362	982	899	357	1819	30	US	99	0	96	99	28957	2	country & folk	pop	r&b	defiant	excited	energizing	billboard, hot	8.414	0.6448	0.3971	0.0165	346.50	5.78	0.24	0.33	various_artist	various_album	various_artist_various_album
1szRXhQx3w0zdoJW7bp34c	7a7f15cca38a54ac632b4b951d9b8c4d	non-spotify	1425	1195	64	235	732	704	79	1476	16	US	107	0	42	33	14005	44	latin	alternative	dance & house	lively	romantic	cool	lalo, mora, vs, ramon, ayala	8.365	0.8386	0.1122	0.0108	374.50	6.24	0.26	0.40	various_artist	various_album	various_artist_various_album
